ydgdp,cs_index_ret,cs_index_vol,savgnatshock,savgpolshock,savgrevshock,savgtershock,countrycode,timecode
6.145592,-1.715017,.4784477,0,0,.0086207,0,20,169
5.211476,-.9044026,.4950486,0,0,.0086207,0,20,170
4.80311,-.8247905,.5097511,0,0,.0086207,0,20,171
4.6631,-.0797863,.3950322,0,0,.0086207,0,20,172
4.685817,.4897656,.098948,0,0,0,0,20,173
5.23926,-.3796139,.0528291,0,0,0,0,20,174
5.579799,-.4210636,.242887,0,0,0,0,20,175
5.977649,-.7421628,.5368783,.0679427,0,0,0,20,176
6.216318,-.5092874,.7376889,.0679427,0,0,0,20,177
6.543781,.0885388,.7571419,.0679427,0,0,0,20,178
6.925795,.8822713,.7693761,.0679427,0,0,0,20,179
6.816547,1.133283,.6066679,0,0,0,0,20,180
7.188914,.8664422,.5105739,0,0,0,0,20,181
7.119133,.6519477,.5812375,.0026359,0,0,0,20,182
7.010446,-.1099335,.5114698,.0026359,0,0,0,20,183
7.265764,-.3418743,.5855896,.0026359,0,0,0,20,184
7.667989,-.1758599,.5421649,.0026359,0,0,0,20,185
7.796154,-.3616661,.4987763,0,0,0,0,20,186
7.658823,-.1295814,.4151501,0,0,0,0,20,187
7.609547,.1279006,.1249856,0,0,0,0,20,188
6.875852,-.1235219,.0836017,0,0,0,0,20,189
6.346036,.4996459,-.1851782,0,0,0,0,20,190
6.0824,.3903353,-.3951077,0,0,0,0,20,191
5.586236,.2420118,-.4531759,0,0,0,0,20,192
6.991251,1.365182,.8907145,0,0,0,0,21,81
6.991251,2.191705,.9355064,0,0,0,0,21,82
6.991251,2.329496,1.015675,0,0,0,0,21,83
6.991251,-.3106889,.0807849,0,0,0,0,21,84
6.719482,-.3387689,.1200243,0,0,0,0,21,85
6.719482,-1.682608,-.0366487,0,0,0,0,21,86
6.719482,-2.168674,-.0877588,.0349624,0,0,0,21,87
6.719482,-2.410052,.1606978,.0349624,0,0,0,21,88
6.25962,-2.004303,.1347593,.0349624,0,0,0,21,89
6.25962,-1.541056,.0685599,.0349624,0,0,0,21,90
6.25962,-.6783643,.0998133,0,0,0,0,21,91
6.25962,.2365262,-.3611759,.2025789,0,0,0,21,92
6.293883,-.0816873,-.6875428,.2025789,0,0,0,21,93
6.293883,-.2140688,-.7848127,.2025789,0,0,0,21,94
6.293883,-.1315725,-1.133224,.2025789,0,0,0,21,95
6.293883,.6203499,-.9116191,0,0,0,0,21,96
7.269238,2.013647,-.3219022,.2336911,0,0,0,21,97
7.269238,1.157316,-.0913992,.428196,0,0,0,21,98
7.269238,.3645582,.1418686,.428196,0,0,0,21,99
7.269238,-.0576946,.165122,.428196,0,0,0,21,100
7.899512,-1.406241,-.1420117,.1945049,0,0,0,21,101
7.899512,-1.235248,-.2810199,0,0,0,0,21,102
7.899512,-.6463861,-.1837486,0,0,0,0,21,103
7.899512,-.8130229,-.1573108,.3003998,0,0,0,21,104
7.527669,-.5623268,-.1765123,.3003998,0,0,0,21,105
7.527669,.2832836,.1016833,.3003998,0,0,0,21,106
7.527669,.0388985,.1443756,.3003998,0,0,0,21,107
7.527669,-.0202452,.3704634,0,0,0,0,21,108
2.088791,.3165717,.4969374,0,0,0,0,21,109
2.088791,.1174578,.3347994,0,0,0,0,21,110
2.088791,.3756771,.2466852,.0851077,0,0,0,21,111
2.088791,-.7184566,.9056448,.0851077,0,0,0,21,112
-.7990355,-2.618054,1.650183,.155242,0,0,0,21,113
-4.441124,-2.422341,2.293672,.155242,0,.3698213,0,21,114
-8.930072,-4.235902,2.8231,.0701343,0,.3698213,0,21,115
-13.9347,-4.683873,2.901041,.0701343,0,.3698213,0,21,116
-15.12999,-1.908884,2.844048,0,0,.3698213,0,21,117
-10.70789,-2.787074,2.62562,0,0,0,0,21,118
-5.438048,1.551613,2.799941,0,0,0,0,21,119
.6508496,2.425988,2.639843,0,0,0,0,21,120
3.661209,2.247093,2.359769,0,0,0,0,21,121
4.126976,2.278913,2.171155,.4004825,0,0,0,21,122
5.887278,-1.024892,1.426244,.4004825,0,0,0,21,123
6.431839,-.9789149,1.145346,.5857888,0,0,0,21,124
6.651533,-2.196511,.9084274,.5857888,0,0,0,21,125
6.568976,-2.324725,.8715488,.1853063,0,0,0,21,126
4.441759,-1.458165,.7540784,.1853063,0,0,0,21,127
2.812926,-1.080461,.7559247,0,0,0,0,21,128
2.809936,-1.0721,.8233092,0,0,0,0,21,129
2.941699,.1042849,.7322979,0,0,0,0,21,130
2.527717,-.1107425,.7817619,0,0,0,0,21,131
3.660842,-.5182348,.7708851,0,0,0,1.212003,21,132
3.690904,-.394065,1.001854,0,0,0,1.212003,21,133
3.647508,-1.213686,.931293,0,0,0,1.212003,21,134
4.733222,-.5424107,1.038948,0,0,0,1.212003,21,135
4.759655,.880504,1.093944,0,0,0,0,21,136
4.566108,1.287197,.7578607,.0793893,0,0,0,21,137
4.391056,1.734958,.9276718,.0793893,0,0,0,21,138
4.576193,.7891521,.9470791,.0793893,0,0,0,21,139
5.002694,.6019336,.774681,.0919453,0,0,0,21,140
5.431279,.8793776,.8080679,.6396098,0,0,0,21,141
5.261441,1.021764,.5810686,.6396098,0,0,0,21,142
5.298419,1.164745,.2201855,.6396098,0,0,0,21,143
7.75032,.4367523,.365409,.6270538,0,0,0,21,144
7.243726,-.1391581,.3582029,0,0,0,0,21,145
7.990224,-.1672107,.2478743,.0670999,0,0,0,21,146
8.140133,-.2187337,.5602063,.1722115,0,0,0,21,147
3.297344,.4382581,.3266084,.1722115,0,0,0,21,148
3.760591,.9448217,.2900988,.1722115,0,0,0,21,149
3.670922,.7589175,.5127354,.1051116,0,0,0,21,150
3.830282,1.597247,.4426656,.18326,0,0,0,21,151
5.674321,1.612126,.9770117,.18326,0,0,0,21,152
5.780277,1.401086,1.088592,.18326,0,0,0,21,153
5.797134,.7380182,1.294878,.18326,0,0,0,21,154
5.777182,-.1257892,1.227882,0,0,0,0,21,155
5.889933,-1.371321,1.107025,0,0,0,0,21,156
5.369052,-2.813285,1.692164,0,0,0,0,21,157
4.822448,-2.156773,1.643382,0,0,0,0,21,158
4.27533,-.9257392,1.823423,.111686,0,0,0,21,159
4.446458,.4491634,1.659501,.111686,0,0,0,21,160
4.795648,1.624307,.9963092,.111686,0,0,0,21,161
5.266974,1.797752,.815131,.111686,0,0,0,21,162
5.66597,.7697804,.6312388,0,0,0,0,21,163
5.981656,.8789638,.6696631,0,0,0,0,21,164
6.137384,1.109895,.6479532,0,0,0,0,21,165
6.218812,.7942002,.5799589,0,0,0,0,21,166
6.380968,.9655114,.2319767,0,0,0,0,21,167
6.333175,.0335492,.359398,0,0,0,0,21,168
6.351385,.0409063,.4025357,0,0,0,0,21,169
6.322129,.4087387,.4140962,0,0,0,0,21,170
6.248423,-.0107877,.50727,0,0,0,0,21,171
6.121884,.5533188,.2811136,0,0,0,0,21,172
5.897514,.3804381,-.0292445,0,0,0,0,21,173
5.708663,.4936601,-.0867858,0,0,0,0,21,174
5.543538,.541203,.1309043,0,0,0,0,21,175
5.42913,-.1254161,.3775596,0,0,0,0,21,176
5.318716,-.2540659,.4151438,0,0,0,0,21,177
5.182317,-.418889,.454926,0,0,0,0,21,178
5.040668,-.291671,.1379941,0,0,0,0,21,179
4.902504,.312301,-.266757,0,0,0,0,21,180
4.803521,.3402566,-.1885651,0,0,0,0,21,181
4.718759,.1365576,-.391962,0,0,0,0,21,182
4.688056,-.2735688,-.4020028,0,0,0,0,21,183
4.696261,-.9621093,-.0497434,0,0,0,0,21,184
4.744469,-.7688351,.0425552,0,0,0,0,21,185
4.860424,-.6891693,.1455998,0,0,0,0,21,186
4.911836,-.1790896,.1335876,0,0,0,0,21,187
4.920739,.5405151,-.0057507,0,0,0,0,21,188
4.939826,.3850604,-.020062,0,0,0,0,21,189
4.904809,.4127195,-.0999563,0,0,0,0,21,190
4.924671,.3834923,-.0294026,0,0,0,0,21,191
4.948057,.2146857,-.1595497,0,0,0,0,21,192
4.876451,-.45626,.0957217,0,0,0,0,22,73
4.876451,-.5862192,.0687225,0,0,0,0,22,74
4.876451,-.2461487,-.0637642,0,0,0,0,22,75
4.876451,-.8744795,-.0289845,0,0,0,0,22,76
6.662188,.9028849,-1.344045,0,0,0,0,22,77
6.662188,.8019401,-1.212832,0,0,0,0,22,78
6.662188,.2968388,-1.031251,0,0,0,0,22,79
6.662188,.5056597,-.9394534,0,0,0,0,22,80
9.123919,.5874636,-.5487958,.2054391,0,0,0,22,81
9.123919,-.1144549,-.5230089,.2054391,0,0,0,22,82
9.123919,-.3925779,-.5396557,.2054391,0,0,0,22,83
9.123919,-1.74979,-.1157556,.2054391,0,0,0,22,84
1.91127,-1.80535,.0968306,0,0,0,0,22,85
1.91127,-.9904089,.1172794,0,0,0,0,22,86
1.91127,-1.162681,.0441732,0,0,0,0,22,87
1.91127,.1182911,-.2874259,0,0,0,0,22,88
3.288397,-.0045699,-.8626966,0,0,0,0,22,89
3.288397,-.6939515,-.9290576,0,0,0,0,22,90
3.288397,-.4472684,-.9483401,0,0,0,0,22,91
3.288397,-1.008805,-.6132259,0,0,0,0,22,92
2.657125,-.6861291,-.1687596,0,0,0,0,22,93
2.657125,.0221172,.1040287,0,0,0,0,22,94
2.657125,.3483581,.3872468,0,0,0,0,22,95
2.657125,.9655931,.1070781,0,0,0,0,22,96
5.596337,1.261164,-.0411738,0,0,0,0,22,97
5.596337,.5997983,-.3266957,0,0,0,0,22,98
5.596337,.1272346,-.6282749,0,0,0,0,22,99
5.596337,.1850376,-.7284707,0,0,0,0,22,100
10.36399,-.2410404,-.9183198,0,0,0,0,22,101
10.36399,-.2998668,-1.118966,0,0,0,0,22,102
10.36399,.1945712,-1.202214,0,0,0,0,22,103
10.36399,.2342477,-1.340147,0,0,0,0,22,104
7.933049,.408255,-1.5176,0,0,0,0,22,105
7.933049,.8209167,-1.327352,0,0,0,0,22,106
7.933049,.8713757,-1.393956,0,0,0,0,22,107
7.933049,.6600609,-1.257998,0,0,0,0,22,108
5.004742,.6216605,-1.38282,0,0,0,0,22,109
5.004742,.7247354,-1.363333,0,0,0,0,22,110
5.004742,.7776835,-1.221587,0,0,0,0,22,111
5.004742,1.055149,-1.170652,0,0,0,0,22,112
2.426165,1.048886,-.6535026,0,0,0,0,22,113
4.487614,1.381055,-.6490392,0,0,0,0,22,114
7.175226,.9715684,-.454021,0,0,0,0,22,115
8.554797,-.1426762,-.0610179,0,0,0,0,22,116
8.56961,.1428751,.1893552,0,0,0,0,22,117
8.336214,-.2654457,.3990335,0,0,0,0,22,118
8.163214,-.3821407,.4206699,0,0,0,0,22,119
10.40999,.3842435,.3223195,0,0,0,0,22,120
10.15952,.2961663,.2961251,0,0,0,0,22,121
11.41973,.2723441,.2605835,0,0,0,0,22,122
11.11329,-.0524897,.3489628,0,0,0,0,22,123
10.11868,.2563652,.3069123,0,0,0,0,22,124
10.16187,-.0647396,.0801147,0,0,0,0,22,125
8.412833,-.6808207,.2774649,0,0,0,0,22,126
7.122195,.1470176,.2154402,0,0,0,0,22,127
4.86488,-.9740809,.3798059,0,0,0,0,22,128
3.596761,-.6410463,.5074671,0,0,0,0,22,129
3.345917,-.5949231,.4268802,0,0,0,0,22,130
3.901947,-1.138272,.3808341,0,0,0,0,22,131
5.275458,-1.040011,.4146654,0,0,0,0,22,132
5.12457,-1.21614,.4920943,0,0,0,0,22,133
5.179237,-1.071697,.3930009,0,0,0,0,22,134
3.964751,-.4272206,.3243003,0,0,0,0,22,135
3.661913,.6617057,-.0062879,0,0,0,0,22,136
4.154623,.9777275,-.4111515,0,0,0,0,22,137
4.111983,1.316385,-.5213618,0,0,0,0,22,138
4.979232,1.015086,-.546357,0,0,0,0,22,139
4.113943,.7092418,-.5519866,0,0,0,0,22,140
4.175213,.5677978,-.6366826,0,0,0,0,22,141
4.718876,.3133211,-.6944159,0,0,0,0,22,142
5.094749,.4095477,-.6980482,0,0,0,0,22,143
5.902825,.494851,-.6522518,0,0,0,0,22,144
6.231346,.4825709,-.5702482,0,0,0,0,22,145
5.754677,.7879601,-.8190253,0,0,0,0,22,146
5.93841,.2987861,-.7656749,0,0,0,0,22,147
5.35895,.3392158,-.7140872,0,0,0,0,22,148
5.445581,.4968401,-.6815835,0,0,0,0,22,149
5.451343,.1832887,-.4362122,0,0,0,0,22,150
4.390777,.4438272,-.3294854,0,0,0,0,22,151
4.850647,-.2666851,-.0450936,0,0,0,0,22,152
2.912606,-1.112515,.3761215,0,0,0,0,22,153
1.531311,-1.491185,.566274,0,0,0,0,22,154
.9944583,-2.019467,.7102028,0,0,0,0,22,155
-2.184103,-2.729337,1.197635,0,0,0,0,22,156
-3.86937,-3.802619,1.806064,0,0,0,0,22,157
-5.272772,-3.768706,2.075258,0,0,0,0,22,158
-7.178656,-2.301291,2.234636,0,0,0,0,22,159
-6.597318,-.3154008,1.824887,0,0,0,0,22,160
-5.504066,.9059948,1.199433,0,0,0,0,22,161
-4.325929,1.407098,.7273477,0,0,0,0,22,162
-2.379618,.1191581,.6097283,0,0,0,0,22,163
-1.0689,-.7292796,.6595253,0,0,0,0,22,164
-.3459239,-.1728343,.4396892,0,0,0,0,22,165
.9595891,-.3822204,.4599527,0,0,0,0,22,166
1.294171,-.0673625,.2690897,0,0,0,0,22,167
2.145556,-.6530107,.4194829,0,0,0,0,22,168
2.607272,-.6440324,.560745,0,0,0,0,22,169
1.827314,-.1444054,.526695,0,0,0,0,22,170
1.234025,-.2858796,.2325466,0,0,0,0,22,171
.1568717,.5158189,-.0559902,0,0,0,0,22,172
-.5014765,.3436013,-.4030341,0,0,0,0,22,173
-.5349172,.2731358,-.5000624,0,0,0,0,22,174
.7134858,.4408658,-.5455491,0,0,0,0,22,175
1.608558,.5543737,-.6625276,0,0,0,0,22,176
3.779109,.6172729,-.664405,0,0,0,0,22,177
5.960617,.4858573,-.5810449,0,0,0,0,22,178
6.495454,.3846429,-.5678856,0,0,0,0,22,179
7.977408,.2183083,-.4455619,0,0,0,0,22,180
12.54002,.1382674,.0726523,0,0,0,0,22,181
15.4271,.2806263,.175419,0,0,0,0,22,182
19.51539,.3915323,.4668066,0,0,0,0,22,183
22.70718,.2273972,.6942433,0,0,0,0,22,184
16.91463,.3317383,.6355441,0,0,0,0,22,185
13.20324,-.1608426,.6534684,0,0,0,0,22,186
8.130954,-.321159,.9262033,0,0,0,0,22,187
5.021041,.0576466,.6555122,0,0,0,0,22,188
5.645577,.0829466,.3819502,0,0,0,0,22,189
5.828543,.3050649,.104674,0,0,0,0,22,190
7.625741,.5702697,-.8048456,0,0,0,0,22,191
6.256939,.3590049,-.8499868,0,0,0,0,22,192
2.635781,.7414939,.6179437,0,0,0,0,24,83
2.03181,.0267833,.5773238,0,0,0,0,24,84
1.556446,.4725153,.4546548,0,0,0,0,24,85
1.159061,.9994254,.2463173,0,0,0,0,24,86
1.069015,.670053,-1.822556,0,0,0,0,24,87
1.946026,1.310406,-2.551966,.0473205,0,0,0,24,88
.3137861,1.865223,-1.189095,0,0,0,0,24,93
2.128218,-.8549381,.2539336,0,0,0,.3297511,24,100
2.740239,-1.568929,-.1518393,0,0,0,.4659557,24,101
2.922744,-1.151932,.220633,0,0,0,.4659557,24,102
2.870326,.0154838,.3733781,0,0,0,.4659557,24,103
2.845946,-.2792449,1.04364,0,0,0,.1362046,24,104
2.29587,.1353085,1.475446,0,0,0,.3472573,24,105
1.871977,.0572844,1.558365,0,0,0,.3472573,24,106
1.583211,-.4462835,1.840237,0,0,0,.3472573,24,107
1.128294,-.8513365,2.119501,0,0,0,.3472573,24,108
.5324731,-.4970071,2.217566,0,0,0,0,24,109
.8474686,.294369,2.333595,0,0,0,0,24,110
1.068422,.9088945,2.212302,0,0,0,.1473963,24,111
1.848818,1.33347,2.091834,0,0,0,.1473963,24,112
2.697475,.7787465,1.886304,0,0,0,.1473963,24,113
2.544305,.3935028,1.755619,0,0,0,.1473963,24,114
2.398454,-.0063515,1.256427,0,0,0,0,24,115
1.437775,-.5189657,.9473972,0,0,0,0,24,116
.9010301,-.2668224,.6143393,0,0,0,0,24,117
.7696533,.1702656,.3433978,0,0,0,0,24,118
.6120811,.8182797,.7259138,0,0,0,0,24,119
1.440667,1.10042,.7476402,0,0,0,0,24,120
2.345404,1.68113,1.162486,0,0,0,0,24,121
2.914957,1.386395,1.564672,0,0,0,0,24,122
3.569016,.6774055,1.452016,0,0,0,0,24,123
3.588439,.843096,1.434912,0,0,0,0,24,124
3.367244,-.5530344,1.547254,0,0,0,0,24,125
3.027042,-1.554038,1.317569,0,0,0,.1669383,24,126
2.456265,-1.448542,1.420143,0,0,0,.3708857,24,127
1.845484,-2.117123,1.497091,0,0,0,.5555764,24,128
.8252401,-.6472391,1.500222,0,0,0,3.089745,24,129
.4836989,-.4000875,1.695158,0,0,0,3.0774,24,130
.4902473,-.9653465,1.840475,0,0,0,2.873452,24,131
.4504299,-.6515601,1.842818,0,0,0,2.768573,24,132
.7210881,-1.519615,1.73852,0,0,0,.5077901,24,133
.3802634,-.9713477,1.327223,0,0,0,.5536546,24,134
.0086165,.5453394,1.166861,0,0,0,.8267245,24,135
-.0465886,.7501479,.7952144,0,0,0,1.009225,24,136
.2092261,1.586676,.6982777,0,0,0,.735839,24,137
.9453987,1.912465,.8344926,0,0,0,.535381,24,138
1.506669,.9654338,.4407571,0,0,0,.417585,24,139
1.715861,.706845,.5797373,0,0,0,.1552739,24,140
1.491535,.3399337,.636169,0,0,0,.1552739,24,141
1.185852,.4229812,.8639302,0,0,0,.1552739,24,142
.9673642,.1306352,1.176019,0,0,0,0,24,143
.9269436,.7850962,1.294183,0,0,0,0,24,144
1.482641,.6769297,1.205538,0,0,0,0,24,145
1.584023,.3243121,.9597791,0,0,0,0,24,146
1.778272,.3036848,.9905203,0,0,0,0,24,147
2.175109,.1387249,1.113038,0,0,0,0,24,148
2.105073,.3807155,1.417847,0,0,0,0,24,149
2.297194,.479963,1.564609,0,0,0,0,24,150
2.275533,1.070869,1.615492,0,0,0,0,24,151
1.669049,.7752342,1.391942,0,0,0,0,24,152
1.136014,.1751827,1.113486,0,0,0,0,24,153
.4368593,-.7949672,1.033214,0,0,0,0,24,154
-.3431098,-1.29178,.7787594,0,0,0,0,24,155
-1.162961,-1.96787,1.040624,0,0,0,0,24,156
-3.040962,-3.406463,1.665241,0,0,0,0,24,157
-4.684958,-1.793587,1.852394,0,0,0,0,24,158
-5.552087,-.9362473,1.863135,0,0,0,0,24,159
-5.651116,.3216034,1.745345,0,0,0,0,24,160
-3.582322,2.138913,1.114612,0,0,0,0,24,161
-1.302322,1.765704,.7865132,0,0,0,0,24,162
.3333788,.3882774,.6943569,0,0,0,0,24,163
1.708592,.1777965,.7274705,0,0,0,0,24,164
1.772306,.106425,.7371665,0,0,0,0,24,165
1.565241,-.1518599,.7233792,0,0,0,0,24,166
1.246516,.0748492,.7739938,0,0,0,0,24,167
.4759383,-.97811,.992204,0,0,0,0,24,168
-.1832144,-1.13778,1.185049,0,0,0,0,24,169
-1.240886,-1.258269,1.381436,0,0,0,0,24,170
-2.119215,-1.152413,1.513882,0,0,0,0,24,171
-2.565641,-.3048611,1.680841,0,0,0,0,24,172
-1.458565,-.2772498,1.878911,0,0,0,0,24,173
.474382,-.1232694,2.005856,0,0,0,0,24,174
2.36431,.3211344,2.011032,0,0,0,0,24,175
4.118074,.5555471,1.954426,0,0,0,0,24,176
4.360913,.4974082,1.869696,0,0,0,0,24,177
3.981825,.2560271,1.837857,0,0,0,0,24,178
3.524958,.0535695,1.653016,0,0,0,0,24,179
3.405335,-.177164,1.504164,0,0,0,0,24,180
3.232904,-.4321344,1.387572,0,0,0,0,24,181
3.077487,-.0538737,1.282609,0,0,0,0,24,182
2.996128,-.0271676,1.441806,0,0,0,0,24,183
2.566502,-.1364278,1.938979,0,0,0,0,24,184
2.364573,.131148,1.889097,0,0,0,0,24,185
2.685745,-.3799324,1.728122,0,0,0,0,24,186
3.20292,-.4055033,1.512997,0,0,0,0,24,187
3.859768,-.0904743,1.043425,0,0,0,0,24,188
4.164452,-.1897237,.9933735,0,0,0,0,24,189
3.978302,.0262044,1.093026,0,0,0,0,24,190
3.587141,.1464246,.9130987,0,0,0,0,24,191
2.892439,-.2052976,1.166273,0,0,0,0,24,192
3.344823,1.020665,.2206752,0,0,0,0,25,69
5.223854,-.4403009,-.2435556,0,0,0,0,25,70
7.80153,-.2225736,-1.074598,.075861,0,0,0,25,71
7.197864,-.7913299,-1.376491,.075861,0,0,0,25,72
7.973572,-1.562272,-.8741047,.075861,0,0,0,25,73
5.90471,-1.364229,-.5249022,.075861,0,0,0,25,74
3.702035,-1.280505,-.4928042,0,0,0,0,25,75
3.503856,-.68819,-.4858123,0,0,0,0,25,76
1.287472,.5150935,-.9412984,0,0,0,0,25,77
1.819079,.5126635,-1.33961,0,0,0,0,25,78
2.057235,.8055415,-1.505117,0,0,0,0,25,79
1.37124,.7998252,-1.515627,0,0,0,0,25,80
3.041895,.4497757,-1.296882,0,0,0,0,25,81
3.827659,.2648472,-1.37405,.1808464,0,0,0,25,82
4.585068,.3985896,-1.395692,.1808464,0,0,0,25,83
6.44664,-.9489061,-.9138674,.1831364,0,0,0,25,84
5.378881,-1.152405,-.932224,.1831364,0,0,0,25,85
4.685767,-.7381162,-.789923,.00229,0,0,0,25,86
4.608957,-1.17319,-.6913831,.00229,0,0,0,25,87
4.482073,-.4237203,-1.048852,0,0,0,0,25,88
7.162708,-.4495829,-1.044779,0,0,0,0,25,89
8.907813,-.9089046,-1.180925,0,0,0,0,25,90
8.820862,-1.24209,-1.136669,0,0,0,0,25,91
6.955454,-1.790729,-.6742428,0,0,0,0,25,92
4.350649,-.8656023,-.2889929,0,0,0,0,25,93
1.191006,-.6360327,-.1143454,0,0,0,0,25,94
1.708499,.0008764,.1256334,.1131611,0,0,0,25,95
3.675489,1.169319,-.1378634,.1131611,0,0,0,25,96
5.458771,.6777077,-.1916895,.1131611,0,0,0,25,97
8.268265,1.065894,-.1116657,.1131611,0,0,0,25,98
7.257382,.746683,-.0657284,0,0,0,0,25,99
6.799314,.3003992,.0006533,0,0,0,0,25,100
6.000917,-.0754828,-.2370758,0,0,0,0,25,101
6.472744,-.8320422,-.1914219,0,0,0,0,25,102
8.407128,-.7800719,-.4666371,0,0,0,0,25,103
8.345875,-.6591765,-.7027677,0,0,0,0,25,104
8.526146,-.6281869,-.7465322,0,0,0,0,25,105
6.870124,-.4456602,-.8621119,0,0,0,0,25,106
5.330659,-.1522144,-.8267872,0,0,0,0,25,107
5.009655,-.3831666,-.6401646,0,0,0,0,25,108
4.465662,.0575638,-.6088406,0,0,0,0,25,109
4.5587,.5033299,-.5555029,0,0,0,0,25,110
4.224776,.4437962,-.5845401,0,0,0,0,25,111
3.735754,1.355627,-.3705018,0,0,0,0,25,112
3.442604,1.4157,-.1006736,0,0,0,0,25,113
3.043711,2.622746,.0735594,.0900559,0,0,0,25,114
3.173059,1.903877,.4173374,.0900559,0,0,0,25,115
3.109862,.5443183,.5348678,.0900559,0,0,0,25,116
2.565637,1.01012,.4940843,.0900559,0,0,0,25,117
2.671123,-.5350223,.4470359,0,0,0,0,25,118
2.474607,-.0556912,.1532551,0,0,0,0,25,119
2.90647,.6839648,-.2158386,0,0,0,0,25,120
4.353027,.4891411,-.1720934,0,0,0,0,25,121
5.292568,.7622278,.0682813,0,0,0,0,25,122
6.802156,.8190533,.3566371,0,0,0,0,25,123
7.342909,.8493922,.3126752,0,0,0,0,25,124
7.022447,.1283707,.2831896,0,0,0,0,25,125
5.517955,-.5108677,-.0885398,0,0,0,0,25,126
2.525597,-.7044218,-.2030507,.241922,0,0,0,25,127
-.2122977,-1.726553,.2706504,.241922,0,0,0,25,128
-2.445457,-1.15205,.2918994,.241922,0,0,0,25,129
-3.298315,-.6592994,.2096874,.241922,0,0,0,25,130
-2.597705,-1.077829,.2471429,0,0,0,0,25,131
-1.345304,-.9096425,.2248704,0,0,0,0,25,132
-.0808802,-1.106778,.2581393,0,0,0,0,25,133
.8593624,-1.608912,.3677446,0,0,0,0,25,134
1.3925,-.6016018,.1666998,0,0,0,0,25,135
1.917631,.2985494,-.2573911,0,0,0,0,25,136
2.315002,.3151369,-.611743,0,0,0,0,25,137
3.002856,.5770015,-.9357487,0,0,0,0,25,138
3.676984,.2628646,-1.032668,0,0,0,0,25,139
4.26309,.1436145,-1.183602,0,0,0,0,25,140
4.738961,.3063163,-1.433042,0,0,0,0,25,141
5.107874,.5899259,-1.586579,0,0,0,0,25,142
5.281498,.5385993,-1.646342,0,0,0,0,25,143
5.173234,.9012971,-1.568466,0,0,0,0,25,144
9.08051,.4447028,-1.465824,0,0,0,0,25,145
12.67099,.5742786,-1.380883,0,0,0,0,25,146
15.81662,.2869743,-1.249138,0,0,0,0,25,147
19.14128,.0690205,-1.388211,0,0,0,0,25,148
15.17095,.4551334,-1.439716,0,0,0,0,25,149
11.29309,.3102246,-1.241582,0,0,0,0,25,150
8.340695,.5854699,-1.38248,0,0,0,0,25,151
5.242113,.1455718,-1.120841,0,0,0,0,25,152
5.442385,-.4805985,-.8391564,0,0,0,0,25,153
5.573179,-1.410847,-.6357729,0,0,0,0,25,154
5.337314,-1.788867,-.3582865,0,0,0,0,25,155
3.988441,-2.045162,-.0197326,0,0,0,0,25,156
2.952936,-2.703518,.6607706,0,0,0,0,25,157
1.794817,-2.535609,.887552,.0073546,0,0,0,25,158
.622873,-1.561544,1.104653,.0073546,0,0,0,25,159
2.463677,-.4435933,1.002208,.0073546,0,0,0,25,160
3.601284,.4113779,.517704,.0073546,0,0,0,25,161
6.168798,.9362199,.0713944,0,0,0,0,25,162
9.153852,-.2157123,-.0072863,0,0,0,0,25,163
9.041104,-.6004338,.0113842,0,0,0,0,25,164
9.656136,-.4607381,-.1466133,0,0,0,0,25,165
8.669117,-.2856542,-.1021854,0,0,0,0,25,166
7.313494,-.0204524,-.3341755,0,0,0,0,25,167
7.218154,-1.142665,-.0253242,0,0,0,0,25,168
6.864406,-1.333779,.4471188,0,0,0,0,25,169
7.254766,-1.236112,.5645503,0,0,0,0,25,170
7.399916,-1.516962,.819641,0,0,0,0,25,171
7.221563,-.4007712,.8690985,0,0,0,0,25,172
4.73477,-.1228287,.9923226,0,0,0,0,25,173
2.170279,-.3371697,1.137542,0,0,0,0,25,174
-.0241494,.1084703,1.176947,0,0,0,0,25,175
-1.764785,.2817669,.9358041,0,0,0,0,25,176
-.9602639,.5304675,.6859241,0,0,0,0,25,177
-.4093438,1.019815,.6210034,0,0,0,0,25,178
-.0847526,.9119856,.2097367,0,0,0,0,25,179
.1931486,.4051189,.1402892,0,0,0,0,25,180
.2405274,-.2311216,.1986959,0,0,0,0,25,181
.4267751,-.0451157,.0229034,0,0,0,0,25,182
.6557985,-.031603,.1259423,0,0,0,0,25,183
.8714203,-.0341838,.3091117,0,0,0,0,25,184
1.076327,.3374527,.107726,0,0,0,0,25,185
1.09547,-.8995531,.4675876,0,0,0,0,25,186
1.086354,-1.081074,.7233773,0,0,0,0,25,187
1.051703,-.8633385,.7124516,0,0,0,0,25,188
1.057709,-.6190004,.7711042,0,0,0,0,25,189
1.190162,.2609818,.4509215,0,0,0,0,25,190
1.377548,.7188928,.0256773,0,0,0,0,25,191
1.430873,.9602084,-.2769862,0,0,0,0,25,192
1.872246,.9232646,-.6582616,.0799243,0,0,0,26,69
2.040182,.6983789,-.4978834,.0799243,0,0,0,26,70
2.759676,.7535389,-.3462994,0,0,0,0,26,71
4.025313,1.267492,-.4220641,0,0,0,0,26,72
5.920083,.559024,.1081088,0,0,0,0,26,73
6.653582,.9204878,-.0297191,0,0,0,0,26,74
7.212757,.6762194,-.146245,0,0,0,0,26,75
6.902867,.1774757,-.3426474,0,0,0,0,26,76
